,host_location,host_response_rate,host_acceptance_rate,host_listings_count,host_total_listings_count,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,en_bookable__f,en_bookable__t,en_id_ver__f,en_id_ver__t,en_room_type__Entire home/apt,en_room_type__Hotel room,en_room_type__Private room,en_available__f,en_available__t,en_profilepic__f,en_profilepic__t,en_prop_type__Boat,en_prop_type__Camper/RV,en_prop_type__Casa particular,en_prop_type__Dome,en_prop_type__Entire bungalow,en_prop_type__Entire cabin,en_prop_type__Entire chalet,en_prop_type__Entire condo,en_prop_type__Entire cottage,en_prop_type__Entire guest suite,en_prop_type__Entire guesthouse,en_prop_type__Entire home,en_prop_type__Entire loft,en_prop_type__Entire place,en_prop_type__Entire rental unit,en_prop_type__Entire serviced apartment,en_prop_type__Entire townhouse,en_prop_type__Entire vacation home,en_prop_type__Entire villa,en_prop_type__Farm stay,en_prop_type__Houseboat,en_prop_type__Island,en_prop_type__Private room,en_prop_type__Private room in barn,en_prop_type__Private room in bed and breakfast,en_prop_type__Private room in boat,en_prop_type__Private room in bungalow,en_prop_type__Private room in casa particular,en_prop_type__Private room in chalet,en_prop_type__Private room in condo,en_prop_type__Private room in cottage,en_prop_type__Private room in earthen home,en_prop_type__Private room in farm stay,en_prop_type__Private room in guest suite,en_prop_type__Private room in guesthouse,en_prop_type__Private room in home,en_prop_type__Private room in loft,en_prop_type__Private room in minsu,en_prop_type__Private room in rental unit,en_prop_type__Private room in resort,en_prop_type__Private room in serviced apartment,en_prop_type__Private room in tiny home,en_prop_type__Private room in townhouse,en_prop_type__Private room in vacation home,en_prop_type__Private room in villa,en_prop_type__Religious building,en_prop_type__Room in aparthotel,en_prop_type__Room in bed and breakfast,en_prop_type__Room in boutique hotel,en_prop_type__Room in hotel,en_prop_type__Room in serviced apartment,en_prop_type__Shipping container,en_prop_type__Tiny home,en_res_time__a few days or more,en_res_time__within a day,en_res_time__within a few hours,en_res_time__within an hour,en_issuperhost__f,en_issuperhost__t
183199,"Cape Town, South Africa",100,100,1.0,2.0,4,2.0,3.0,800,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,0,0,0,21,0,0,4.81,4.67,4.71,4.86,4.95,4.86,4.86,1,1,0,0,0.37,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
183226,"Cape Town, South Africa",100,100,1.0,1.0,2,1.0,1.0,600,2,5,2.0,2.0,5.0,5.0,2.0,5.0,0,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,1.0,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
183233,"Cape Town, South Africa",100,97,2.0,2.0,1,1.0,1.0,300,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,5,21,46,321,21,10,2,4.86,4.9,4.76,4.95,4.95,4.67,4.86,2,0,2,0,0.38,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
183264,"Cape Town, South Africa",100,95,1.0,1.0,2,1.0,1.0,463,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,11,41,71,251,41,14,1,5.0,5.0,4.98,4.98,5.0,4.98,4.98,1,1,0,0,0.81,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
183276,"Cape Town, South Africa",100,100,1.0,1.0,2,1.0,1.0,875,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,0,0,150,18,5,0,4.94,4.89,5.0,4.83,5.0,4.94,4.72,1,1,0,0,0.33,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
183278,South Africa,100,100,3.0,3.0,2,1.0,1.0,300,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,8,37,67,251,45,20,1,4.84,4.89,4.93,4.96,4.98,4.98,4.96,3,1,2,0,0.82,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
183292,"Cape Town, South Africa",100,100,1.0,1.0,2,1.0,2.0,500,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,1.0,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
183296,"Cape Town, South Africa",100,100,1.0,1.0,2,1.0,1.0,600,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,0,0,0,27,0,0,4.85,4.89,5.0,4.96,5.0,4.93,4.89,1,1,0,0,0.49,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
183299,"Cape Town, South Africa",100,100,1.0,1.0,2,1.0,1.0,507,2,62,2.0,2.0,62.0,62.0,2.0,62.0,30,58,88,363,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,1.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
183301,"Cape Town, South Africa",100,96,1.0,1.0,2,1.0,1.0,679,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,5,35,65,336,99,16,2,4.92,4.93,4.94,4.88,4.98,4.84,4.86,1,1,0,0,1.78,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
183302,"Cape Town, South Africa",100,100,1.0,1.0,2,1.0,1.0,450,2,10,2.0,2.0,10.0,10.0,2.0,10.0,0,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,1.0,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
183309,"Cape Town, South Africa",100,100,7.0,11.0,2,1.0,1.0,795,3,90,3.0,3.0,90.0,90.0,3.0,90.0,8,38,68,281,31,8,0,4.9,4.9,4.81,5.0,5.0,4.94,4.71,4,4,0,0,0.55,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
183330,"Cape Town, South Africa",100,100,2.0,2.0,2,1.0,2.0,700,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,27,57,87,346,11,5,0,5.0,4.64,4.91,5.0,5.0,4.91,4.82,2,2,0,0,0.2,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
183331,"Cape Town, South Africa",100,100,5.0,5.0,2,1.0,1.0,598,1,120,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,0,0,0,117,11,0,4.68,4.79,4.84,4.98,4.87,4.74,4.61,2,2,0,0,2.06,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
183377,"Cape Town, South Africa",100,95,2.0,6.0,1,1.0,1.0,295,3,30,3.0,3.0,30.0,30.0,3.0,30.0,2,31,61,276,57,24,1,4.77,4.89,4.61,4.93,4.93,5.0,4.96,2,0,2,0,1.05,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
183409,"Cape Town, South Africa",100,100,1.0,1.0,2,1.0,1.0,747,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,30,60,90,187,45,6,0,4.64,4.71,4.84,4.96,4.91,4.78,4.67,1,1,0,0,0.83,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
183412,"Cape Town, South Africa",100,100,1.0,1.0,4,1.0,2.0,790,3,30,2.0,3.0,100.0,1125.0,3.0,1031.6,30,60,87,313,20,3,0,4.95,4.9,5.0,5.0,4.9,4.8,4.95,1,1,0,0,0.37,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
183419,"Cape Town, South Africa",100,100,2.0,2.0,2,1.0,1.0,750,3,90,3.0,4.0,1125.0,1125.0,3.6,1125.0,0,26,56,92,48,23,0,4.89,4.85,4.91,4.91,4.98,4.96,4.89,2,2,0,0,0.86,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
183421,"Cape Town, South Africa",100,100,1.0,2.0,2,1.0,1.0,700,2,5,2.0,2.0,1125.0,1125.0,2.0,1125.0,29,59,89,179,9,3,0,4.89,5.0,5.0,5.0,5.0,5.0,4.78,1,0,1,0,0.17,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
183431,"Cape Town, South Africa",100,100,1.0,1.0,2,1.0,1.0,733,2,30,2.0,2.0,1125.0,1125.0,2.0,1125.0,30,60,90,308,137,26,0,4.96,4.93,4.96,4.97,4.99,4.93,4.96,1,0,1,0,2.48,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
183440,"Cape Town, South Africa",100,100,1.0,1.0,2,1.0,1.0,529,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,24,54,84,84,48,3,0,4.94,4.92,4.96,4.96,4.96,4.92,4.94,1,0,1,0,0.87,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
183441,"Cape Town, South Africa",100,89,1.0,1.0,2,1.0,2.0,680,1,30,1.0,1.0,1125.0,1125.0,1.0,1125.0,28,58,88,363,36,12,0,4.94,4.94,4.97,4.94,4.97,4.86,4.94,1,1,0,0,0.66,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
183450,"Cape Town, South Africa",100,85,1.0,2.0,2,2.0,1.0,595,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,17,47,77,167,11,7,0,4.91,4.73,4.91,4.91,5.0,4.64,4.73,1,0,1,0,0.21,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
183474,"Cape Town, South Africa",100,100,3.0,3.0,2,1.0,1.0,590,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,0,0,0,5,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3,3,0,0,0.09,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
183482,"Cape Town, South Africa",100,100,1.0,1.0,2,1.0,1.0,601,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,20,50,80,260,44,12,1,4.77,4.77,4.91,4.93,4.89,4.68,4.61,1,1,0,0,0.82,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
183492,"Cape Town, South Africa",100,86,2.0,2.0,2,1.0,1.0,695,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,24,54,84,359,124,25,1,4.87,4.93,4.9,4.93,4.95,4.91,4.89,2,2,0,0,2.24,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
183501,"Western Cape, South Africa",100,100,6.0,6.0,2,1.0,1.0,780,1,1125,1.0,2.0,731.0,731.0,1.4,731.0,0,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6,0,0,0,1.0,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
183502,"Western Cape, South Africa",100,100,6.0,6.0,2,1.0,1.0,730,1,1125,1.0,2.0,731.0,731.0,1.0,731.0,0,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6,0,0,0,1.0,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
183504,"Western Cape, South Africa",100,100,6.0,6.0,2,1.0,2.0,730,1,1125,1.0,2.0,731.0,731.0,1.0,731.0,0,0,0,0,2,0,0,4.5,5.0,5.0,5.0,5.0,5.0,5.0,6,0,0,0,0.04,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
183505,"Western Cape, South Africa",100,100,6.0,6.0,2,1.0,2.0,670,1,1125,1.0,2.0,731.0,731.0,1.0,731.0,0,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6,0,0,0,1.0,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
183510,"Western Cape, South Africa",100,100,6.0,6.0,2,1.0,1.0,670,1,1125,1.0,2.0,731.0,731.0,1.0,731.0,0,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6,0,0,0,1.0,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
